trip_id,avg_speed_mps,max_speed_mps,std_speed_mps,idle_ratio,stops_per_km,accel_noise,cluster
31160,18.87748031496063,23.82,5.804941008130936,0.015748031496062992,0.4239172805289694,0.7077967155025449,0
31161,23.50031017369727,31.06,4.565720384925123,0.0012406947890818859,0.026392678829790517,0.3234831383273677,1
31162,14.711859649122808,20.56,4.642311627137877,0.010526315789473684,0.23458005000495755,0.5595924069998011,3
31165,17.47891304347826,21.33,4.774689410155707,0.014492753623188406,0.42364403243299675,0.6467696258368272,3
31170,19.108834951456313,28.47,8.713977645693852,0.019417475728155338,0.5130298275028657,0.7462625832354552,1
31172,16.546739130434784,21.55,5.767099170726176,0.021739130434782608,0.6474711582894679,0.7420849748445995,0
31174,14.395633802816901,20.11,4.454930717405776,0.014084507042253521,0.4814151286406628,0.7167608382792549,3
31178,17.958561151079138,23.55,5.540088766547389,0.014388489208633094,0.364386891075646,0.5847333097047412,3
31180,16.84313559322034,22.4,5.50554307719364,0.01694915254237288,0.5009222537972856,0.6545135859461086,3
31186,14.054932432432434,20.09,4.698074432553512,0.02027027027027027,0.5173765206546156,0.5841151223778376,3
3119,17.95253289473684,26.37,6.582855860628627,0.006578947368421052,0.18188282485054574,0.579244415086793,3
31201,14.756502590673575,21.32,5.254099997494532,0.012953367875647668,0.34902839238181355,0.6729435243859525,3
31202,15.840985915492958,21.23,6.145947056813436,0.028169014084507043,0.8358785854643574,0.868941885283475,0
31210,13.575609756097561,20.38,4.581387610001532,0.00975609756097561,0.36505834612374677,0.7455462532172464,3
31215,18.74729071537291,28.59,7.380344930280277,0.0030441400304414,0.08110542734204695,0.40074587471059636,1
31218,17.2837106918239,24.48,5.541480690514478,0.012578616352201259,0.3762408020307466,0.7980649064685834,0
31219,14.580250000000001,21.05,6.050714415463681,0.025,0.7914718409835343,0.7242892631461969,0
31221,16.787142857142857,22.53,5.839935811144943,0.012987012987012988,0.38718064058125407,0.6384294454853606,3
31226,16.45,20.84,4.581400338305861,0.017094017094017096,0.5182399884594484,0.7548783870997664,3
31257,18.231536842105264,24.11,5.0904940052085035,0.004210526315789474,0.11823380544316014,0.6021491047106169,3
31258,14.54979381443299,21.31,5.269481474398966,0.020618556701030927,0.5854266583390844,0.9411030761824126,0
31262,10.410283018867926,21.3,5.116828344769583,0.006289308176100629,0.2911480313821632,0.8408723125759239,0
31270,12.844776119402983,20.22,5.705399997281694,0.029850746268656716,1.4663762792495487,1.0701118604797322,2
31271,17.721449275362314,21.49,4.806311754579558,0.014492753623188406,0.374599350024221,0.6273557065028992,3
31274,13.715706521739131,23.75,8.001023340850033,0.03260869565217391,0.7842978911122038,0.8376867706267421,0
31276,17.986355932203384,26.42,6.646242683314811,0.025423728813559324,0.46917826285612363,0.6429725306836016,0
31278,17.734355828220856,21.03,4.156097307624244,0.012269938650306749,0.3408193550123728,0.6185257262831305,3
31284,12.913541666666665,20.47,6.453412046346534,0.041666666666666664,1.5722562147454857,1.1363360306124615,2
31286,21.670095238095236,28.55,6.9377115062036605,0.01904761904761905,0.40487272728049944,0.9544742813958655,0
31287,19.18825503355705,24.74,5.030712750753661,0.013422818791946308,0.37175571049649936,0.7458552138317464,3
31297,18.70830188679245,24.75,7.073026022602457,0.03773584905660377,0.5009222537972856,0.7835608585474514,0
31302,16.336709401709403,20.15,4.654158129018782,0.008547008547008548,0.26034575309102215,0.6743822479195407,3
31323,15.291466275659825,21.88,4.1202254397159646,0.005865102639296188,0.1898272765879578,0.5933444590276575,3
3136,14.648092643051772,25.16,7.127423965486257,0.010899182561307902,0.38567050748885184,0.6528809630495963,0
3138,16.256565349544072,23.56,6.752490347504827,0.00911854103343465,0.34982565008728544,0.5484062273934373,3
315,15.947473684210527,20.2,5.178958027374568,0.021052631578947368,0.6788954468716207,0.7340009855637188,0
31512,15.177232323232325,21.67,5.495402248727462,0.012121212121212121,0.26075369275766186,0.36506779360431885,3
31513,16.528341968911917,20.05,4.315353880763186,0.010362694300518135,0.31354509147393056,0.4509942719517991,3
31538,15.319523809523806,22.53,5.722344238401465,0.01904761904761905,0.632230450656474,0.6125043170962459,0
31539,14.427428571428573,20.45,5.563860603603089,0.01904761904761905,0.6574425809586611,0.5569698237924426,0
31540,18.747999999999998,24.79,5.34827053488188,0.011428571428571429,0.3032714155913142,0.5695804061591829,3
31541,16.98430656934307,21.28,5.35566604874905,0.029197080291970802,0.43133408927884276,0.5495626603464421,3
31578,14.463344947735191,22.5,6.682309055749451,0.006968641114982578,0.2274648395948014,0.42862114263774237,3
31579,17.85307692307692,22.82,5.9312900385628895,0.02197802197802198,0.6184132678851911,0.8356687275602829,0
31580,15.641978021978023,20.95,5.535142119695867,0.02197802197802198,0.6889810797936817,0.7014096916606981,0
